20200305_070236.jpg	34	0.000378	keep
20200305_070824.jpg	12	0.000299	keep
20200305_070839.jpg	1	0.000359	disc
20200305_070906.jpg	5	0.000307	keep
20200305_070932.jpg	6	0.000293	keep
20200305_070936.jpg	5	0.000353	keep
20200305_071015.jpg	5	0.000313	keep
20200305_071757.jpg	2	0.000381	disc
20200305_072131.jpg	5	0.001017	keep
20200305_080545.jpg	3	0.000266	disc
20200305_082129.jpg	17	0.000370	keep
20200629_122729.jpg	2	0.000269	disc
20200629_122734.jpg	1	0.000409	disc
20200804_091011.jpg	4	0.000392	disc
20200804_091250.jpg	8	0.000507	keep
20200804_091253.jpg	1	0.000342	disc
20200804_091259.jpg	2	0.000362	disc
20200804_092024.jpg	10	0.000348	keep
20200804_094519.jpg	4	0.000315	disc
20200804_094546.jpg	12	0.000377	keep
20200804_103918.jpg	13	0.000335	keep
20200827_123905.jpg	12	0.000447	keep
20200921_085923.jpg	15	0.000336	keep
20200921_090613.jpg	18	0.000336	keep
20200921_090617.jpg	16	0.000371	keep
20200921_090706.jpg	24	0.000373	keep
20200921_100559.jpg	7	0.000366	keep
20200921_101359.jpg	30	0.000457	keep
20200921_112052.jpg	11	0.000337	keep
20200921_112055.jpg	24	0.000389	keep
20200921_112059.jpg	51	0.000454	keep
20200921_112104.jpg	16	0.000329	keep
20200921_112111.jpg	34	0.000371	keep
20201005_122152.jpg	11	0.000646	keep
20201005_122159.jpg	11	0.000682	keep
20201005_122202.jpg	40	0.000392	keep
20201005_122209.jpg	38	0.000353	keep
20201019_093945.jpg	18	0.000336	keep
20201019_104953.jpg	22	0.000383	keep
20210201_083559.jpg	6	0.000375	keep
20210201_085116.jpg	11	0.000708	keep
20210201_093448.jpg	0	0.000000	disc
20210510_105147.jpg	8	0.000364	keep
20210510_105151.jpg	5	0.000391	keep
20210510_105155.jpg	14	0.000458	keep
20210510_105200.jpg	2	0.000825	disc
20210510_105208.jpg	2	0.000485	disc
20210510_105213.jpg	3	0.000477	disc
20210510_105220.jpg	6	0.000445	keep
20210510_105226.jpg	4	0.000665	disc
20210510_105306.jpg	1	0.000262	disc
20210510_105314.jpg	0	0.000000	disc
20210510_111708.jpg	5	0.000325	keep
20210809_110959.jpg	2	0.000363	disc
20210809_115214.jpg	0	0.000000	disc
20210909_103042.jpg	42	0.000416	keep
20210909_103130.jpg	38	0.000576	keep
20210916_112005.jpg	3	0.000436	disc
20210916_112049.jpg	1	0.000453	disc
20211216_074428.jpg	6	0.000463	keep
20211216_083643.jpg	3	0.000383	disc
20220203_170310.jpg	8	0.000422	keep
20220203_170411.jpg	2	0.000490	disc
20220203_181251.jpg	6	0.000410	keep
20220203_181311.jpg	2	0.000257	disc
20220203_181315.jpg	3	0.000264	disc
20220203_181325.jpg	15	0.000475	keep
20220203_181420.jpg	14	0.000528	keep
20220204_121149.jpg	8	0.000619	keep
20220204_131204.jpg	1	0.000229	disc
20220204_131208.jpg	3	0.000525	disc
20220204_131212.jpg	4	0.000312	disc
20220204_131219.jpg	8	0.000468	keep
20230105_081628.jpg	7	0.000650	keep
20230105_081736.jpg	1	0.000331	disc
20230105_081739.jpg	1	0.001901	disc
20230105_081809.jpg	5	0.000405	keep
20230105_083247.jpg	12	0.000606	keep
20230105_083250.jpg	20	0.000480	keep
20230105_091316.jpg	2	0.000557	disc
20230105_095017.jpg	1	0.000485	disc
20230105_095043.jpg	3	0.000273	disc
20230105_095151.jpg	0	0.000000	disc
20230105_095416.jpg	5	0.000451	keep
20230105_095433.jpg	5	0.000383	keep
20230105_095442.jpg	3	0.000531	disc
20230106_075548.jpg	2	0.000503	disc
20230106_093219.jpg	3	0.000565	disc
20230106_093253.jpg	1	0.001346	disc
20230106_093308.jpg	2	0.000423	disc
20230106_093327.jpg	11	0.000379	keep
20230106_093335.jpg	22	0.000388	keep
20230106_093341.jpg	23	0.000364	keep
20230106_093359.jpg	7	0.000577	keep
20230106_093401.jpg	8	0.000342	keep
20231223_104351.jpg	0	0.000000	disc
20231223_104357.jpg	4	0.000342	disc
20231223_104444.jpg	3	0.000714	disc
20240104_173323.jpg	5	0.000457	keep
20250203_154635.jpg	5	0.000357	keep
20251007_181253.jpg	17	0.000417	keep
20251007_181259.jpg	16	0.000559	keep
20251007_181334.jpg	29	0.000709	keep
20251008_083859.jpg	6	0.000261	keep
20251008_083903.jpg	46	0.000409	keep
20251008_091951.jpg	17	0.000284	keep
20251008_091955.jpg	7	0.000303	keep
20251008_091958.jpg	16	0.000318	keep
20251008_092002.jpg	1	0.000222	disc
20251008_092008.jpg	22	0.000422	keep
20251008_092015.jpg	2	0.000247	disc
20251009_105358.jpg	44	0.000483	keep
20251009_105423.jpg	34	0.000441	keep
20251009_105442.jpg	20	0.000361	keep
20251009_105450.jpg	41	0.000472	keep
20251009_105516.jpg	6	0.000338	keep
20251009_105524.jpg	12	0.000344	keep
20251009_105532.jpg	7	0.000324	keep
20251009_105554.jpg	32	0.000789	keep
20251009_105606.jpg	26	0.000740	keep
20251009_105635.jpg	7	0.000588	keep
20251009_105642.jpg	3	0.000837	disc
20251009_105705.jpg	33	0.000429	keep
20251009_105720.jpg	29	0.000556	keep
20251009_105724.jpg	29	0.000493	keep
20251009_105731.jpg	27	0.000900	keep
20251009_105736.jpg	28	0.000993	keep
20251009_112124.jpg	24	0.000978	keep
20260629_154359.jpg	17	0.000775	keep
20260629_154903.jpg	12	0.000312	keep
20260629_155300.jpg	10	0.000421	keep
20260629_155302.jpg	8	0.000387	keep
20260629_155305.jpg	5	0.000278	keep
20260629_155316.jpg	6	0.000300	keep
20260807_144310.jpg	35	0.000572	keep
20260807_144318.jpg	49	0.000663	keep
20260807_144323.jpg	40	0.000680	keep
20260807_144327.jpg	34	0.000507	keep
20260807_144338.jpg	23	0.000420	keep
20260807_144340.jpg	14	0.000563	keep
20260807_144342.jpg	36	0.000378	keep
20260807_144344.jpg	23	0.000396	keep
20260807_144345(0).jpg	27	0.000531	keep
20260807_144345.jpg	23	0.000442	keep
20260807_144346.jpg	25	0.000363	keep
20260807_144348.jpg	11	0.000346	keep
20260807_144350(0).jpg	13	0.000491	keep
20260807_144350.jpg	9	0.000344	keep
20260807_144351.jpg	8	0.000321	keep
20260807_144353.jpg	8	0.000469	keep
20260807_144650.jpg	19	0.000460	keep
20260807_144651.jpg	24	0.000528	keep
20260807_144654.jpg	14	0.000375	keep
20260807_144728.jpg	10	0.000498	keep
20260807_144730.jpg	14	0.000699	keep
20260807_144734.jpg	7	0.000536	keep
20260807_144740.jpg	23	0.000595	keep
20260807_144741.jpg	8	0.000631	keep
20260807_144743.jpg	11	0.000780	keep
20260807_144746.jpg	18	0.000812	keep
20260807_144747.jpg	11	0.000503	keep
20260807_144750.jpg	20	0.000592	keep
20260807_144826.jpg	9	0.000720	keep
20260807_144827.jpg	7	0.000592	keep
20260807_144828.jpg	16	0.000308	keep
20260807_144830.jpg	13	0.000504	keep
20260807_144831.jpg	10	0.000362	keep
20260807_144832.jpg	7	0.000299	keep
20260807_144833.jpg	5	0.000896	keep
20260807_144834(0).jpg	5	0.000418	keep
20260807_144834.jpg	14	0.000529	keep
20260807_144835.jpg	4	0.001410	disc
20260807_144836.jpg	11	0.000305	keep
20260807_144843.jpg	16	0.000490	keep
20260807_144849.jpg	12	0.000506	keep
20260807_144900.jpg	19	0.000421	keep
